split,method,seed,rows,task_success,correction_efficiency,damage,intervention_magnitude,boundary_error,intent_preservation,query_rate,human_time,unsafe_override,calibration_error,regret_to_oracle,intervention_sparsity,robust_utility
dynamics_mismatch,robust_mpc_correction,0,192,0.66667,0.88772,0.07292,0.62643,0.09431,0.56489,1.00000,0.48091,0.01562,0.02719,0.04795,0.40576,0.89176
dynamics_mismatch,robust_mpc_correction,1,192,0.60938,0.82153,0.04688,0.59820,0.10654,0.55394,1.00000,0.46285,0.03125,0.03830,0.04857,0.41496,0.82892
dynamics_mismatch,robust_mpc_correction,2,192,0.62500,0.87268,0.07292,0.59864,0.10490,0.55108,1.00000,0.46313,0.03125,0.04188,0.04914,0.41642,0.84194
dynamics_mismatch,robust_mpc_correction,3,192,0.60938,0.82777,0.01562,0.59925,0.10141,0.54064,1.00000,0.46352,0.00521,0.04081,0.04828,0.41663,0.85216
dynamics_mismatch,robust_mpc_correction,4,192,0.57292,0.78127,0.04167,0.58808,0.09657,0.57317,1.00000,0.45637,0.02083,0.03121,0.04787,0.41227,0.79189
dynamics_mismatch,robust_mpc_correction,5,192,0.55729,0.73694,0.06771,0.60743,0.09400,0.54398,1.00000,0.46875,0.03646,0.03603,0.04740,0.41319,0.74428
dynamics_mismatch,robust_mpc_correction,6,192,0.60417,0.81581,0.04167,0.59470,0.10736,0.55861,1.00000,0.46061,0.03125,0.03913,0.05319,0.42135,0.82619
dynamics_mismatch,robust_mpc_correction,7,192,0.64583,0.88325,0.07292,0.58956,0.09455,0.54957,1.00000,0.45732,0.02083,0.03576,0.04726,0.41423,0.86797
dynamics_mismatch,robust_mpc_correction,8,192,0.52083,0.69479,0.05729,0.60145,0.10832,0.55922,1.00000,0.46493,0.00521,0.03787,0.04977,0.41379,0.71490
dynamics_mismatch,robust_mpc_correction,9,192,0.64583,0.85331,0.08333,0.61299,0.10837,0.55841,1.00000,0.47231,0.03125,0.04372,0.04842,0.41790,0.85371
dynamics_mismatch,safety_filtered_residual,0,192,0.38021,0.46352,0.03125,0.41577,0.32857,0.56017,1.00000,0.34609,0.04167,0.19090,0.24404,0.60601,0.54181
dynamics_mismatch,safety_filtered_residual,1,192,0.36458,0.44140,0.03125,0.37338,0.38046,0.55125,1.00000,0.31896,0.02083,0.21837,0.26169,0.63886,0.52886
dynamics_mismatch,safety_filtered_residual,2,192,0.40104,0.51978,0.05729,0.40418,0.33270,0.54452,1.00000,0.33867,0.02083,0.19574,0.23613,0.60708,0.56567
dynamics_mismatch,safety_filtered_residual,3,192,0.37500,0.45504,0.04688,0.37294,0.39323,0.53640,1.00000,0.31868,0.02604,0.22356,0.26548,0.64356,0.53101
dynamics_mismatch,safety_filtered_residual,4,192,0.39062,0.46573,0.03646,0.35718,0.38602,0.56948,1.00000,0.30860,0.03125,0.21409,0.26570,0.64393,0.55772
dynamics_mismatch,safety_filtered_residual,5,192,0.36979,0.44904,0.05208,0.38484,0.36638,0.54059,1.00000,0.32630,0.00521,0.21384,0.25822,0.62940,0.52710
dynamics_mismatch,safety_filtered_residual,6,192,0.35938,0.43908,0.02083,0.36878,0.37820,0.55282,1.00000,0.31602,0.01562,0.21984,0.26672,0.64236,0.53053
dynamics_mismatch,safety_filtered_residual,7,192,0.36458,0.45037,0.02604,0.38153,0.36150,0.54457,1.00000,0.32418,0.02083,0.20780,0.24058,0.62262,0.53163
dynamics_mismatch,safety_filtered_residual,8,192,0.33333,0.39012,0.04688,0.36723,0.39084,0.55442,1.00000,0.31503,0.01562,0.22512,0.26686,0.64287,0.48045
dynamics_mismatch,safety_filtered_residual,9,192,0.37500,0.47240,0.05729,0.39594,0.36051,0.55367,1.00000,0.33340,0.01562,0.20969,0.24327,0.62434,0.53295
dynamics_mismatch,uncertainty_query_policy,0,192,0.39062,0.45678,0.05729,0.52025,0.26199,0.57188,1.00000,0.41296,0.13021,0.17909,0.21114,0.49804,0.50553
dynamics_mismatch,uncertainty_query_policy,1,192,0.37500,0.43899,0.04167,0.48142,0.30608,0.58709,1.00000,0.38811,0.14583,0.20048,0.22348,0.52400,0.49414
dynamics_mismatch,uncertainty_query_policy,2,192,0.44792,0.54612,0.02083,0.50924,0.27937,0.56591,1.00000,0.40591,0.13542,0.17971,0.20055,0.49528,0.59938
dynamics_mismatch,uncertainty_query_policy,3,192,0.41146,0.48600,0.06771,0.48413,0.32879,0.56147,1.00000,0.38984,0.11979,0.20791,0.22992,0.52482,0.53132
dynamics_mismatch,uncertainty_query_policy,4,192,0.36979,0.45052,0.04167,0.47091,0.31348,0.58660,1.00000,0.38139,0.12500,0.19995,0.22609,0.52495,0.49758
dynamics_mismatch,uncertainty_query_policy,5,192,0.36979,0.44377,0.07812,0.49259,0.30023,0.57441,1.00000,0.39526,0.12500,0.20096,0.21969,0.51947,0.47466
dynamics_mismatch,uncertainty_query_policy,6,192,0.44792,0.52757,0.04167,0.47988,0.30957,0.57424,1.00000,0.38712,0.09375,0.20300,0.22873,0.52299,0.59945
dynamics_mismatch,uncertainty_query_policy,7,192,0.45833,0.56123,0.10417,0.48971,0.29040,0.56963,1.00000,0.39341,0.17188,0.18578,0.20445,0.50611,0.56117
dynamics_mismatch,uncertainty_query_policy,8,192,0.36458,0.43791,0.05208,0.47873,0.31115,0.57790,1.00000,0.38639,0.13021,0.20451,0.22982,0.52676,0.48146
dynamics_mismatch,uncertainty_query_policy,9,192,0.49479,0.58847,0.07292,0.51120,0.27845,0.58058,1.00000,0.40717,0.11458,0.18072,0.20504,0.50671,0.63674
nominal_correction,active_entropy_query_policy,0,192,0.52083,0.96934,0.03125,0.21865,0.34902,0.68413,0.27604,0.08094,0.04167,0.15302,0.17394,0.61352,0.82214
nominal_correction,active_entropy_query_policy,1,192,0.47917,0.81921,0.03125,0.22775,0.33850,0.67005,0.19271,0.06716,0.03125,0.15625,0.16931,0.61597,0.74927
nominal_correction,active_entropy_query_policy,2,192,0.50521,0.87353,0.03125,0.20753,0.34604,0.67516,0.19792,0.06781,0.04688,0.14468,0.16537,0.61212,0.78333
nominal_correction,active_entropy_query_policy,3,192,0.45312,0.75721,0.03125,0.23443,0.34199,0.68224,0.15625,0.06427,0.03646,0.15458,0.17986,0.61936,0.71002
nominal_correction,active_entropy_query_policy,4,192,0.44792,0.79943,0.03646,0.21066,0.33605,0.67485,0.15104,0.05988,0.01042,0.14454,0.17050,0.62476,0.71819
nominal_correction,active_entropy_query_policy,5,192,0.49479,0.86922,0.04688,0.21417,0.34953,0.68037,0.14583,0.05566,0.04688,0.15354,0.17497,0.62763,0.76585
nominal_correction,active_entropy_query_policy,6,192,0.42188,0.71946,0.03125,0.22713,0.34042,0.66666,0.18229,0.06972,0.05208,0.15033,0.17338,0.61147,0.66342
nominal_correction,active_entropy_query_policy,7,192,0.40104,0.72496,0.02083,0.21828,0.33114,0.68342,0.18750,0.06279,0.03646,0.14304,0.17480,0.61257,0.65614
nominal_correction,active_entropy_query_policy,8,192,0.58333,1.10001,0.04167,0.21825,0.32433,0.68178,0.18750,0.06863,0.03125,0.13682,0.15949,0.60384,0.91065
nominal_correction,active_entropy_query_policy,9,192,0.46875,0.85662,0.04167,0.22977,0.31317,0.68602,0.25521,0.08614,0.03125,0.13986,0.16119,0.60303,0.74225
nominal_correction,dagger_full_correction,0,192,0.54167,0.98320,0.03646,0.30041,0.30590,0.67936,1.00000,0.62226,0.04167,0.09021,0.13109,0.44410,0.80986
nominal_correction,dagger_full_correction,1,192,0.54167,0.92503,0.07292,0.33154,0.26630,0.66970,1.00000,0.64219,0.06771,0.07543,0.10674,0.42566,0.76774
nominal_correction,dagger_full_correction,2,192,0.61458,1.15811,0.07292,0.29982,0.22399,0.66923,1.00000,0.62189,0.07812,0.06121,0.09795,0.42411,0.88980
nominal_correction,dagger_full_correction,3,192,0.61458,1.09279,0.03646,0.33960,0.23061,0.67995,1.00000,0.64734,0.06771,0.06547,0.10578,0.42826,0.89776
nominal_correction,dagger_full_correction,4,192,0.57812,1.03108,0.06250,0.29581,0.25758,0.66512,1.00000,0.61932,0.04688,0.07913,0.11945,0.44653,0.84026
nominal_correction,dagger_full_correction,5,192,0.59896,1.03472,0.04688,0.30733,0.27517,0.66683,1.00000,0.62669,0.08333,0.08128,0.12081,0.44768,0.85976
nominal_correction,dagger_full_correction,6,192,0.52604,0.95415,0.03125,0.31168,0.24904,0.65666,1.00000,0.62947,0.06250,0.07976,0.11779,0.43269,0.78088
nominal_correction,dagger_full_correction,7,192,0.52083,0.93989,0.03646,0.31385,0.27264,0.67165,1.00000,0.63086,0.04688,0.06966,0.11194,0.42487,0.77569
nominal_correction,dagger_full_correction,8,192,0.56771,1.05206,0.04167,0.30245,0.25834,0.67606,1.00000,0.62357,0.04167,0.07227,0.10954,0.43450,0.84738
nominal_correction,dagger_full_correction,9,192,0.52083,0.93595,0.02604,0.31002,0.26811,0.67498,1.00000,0.62842,0.06771,0.07338,0.11335,0.43946,0.77568
nominal_correction,full_demo_imitation,0,192,0.52083,0.92977,0.03125,0.31872,0.29688,0.69193,1.00000,0.63398,0.05208,0.08905,0.11404,0.41705,0.77682
nominal_correction,full_demo_imitation,1,192,0.58333,1.04185,0.05729,0.35059,0.27576,0.67590,1.00000,0.65438,0.03125,0.07339,0.09340,0.39785,0.85231
nominal_correction,full_demo_imitation,2,192,0.57292,1.12146,0.05208,0.32190,0.22999,0.68092,1.00000,0.63602,0.04167,0.06299,0.07931,0.38893,0.86023
nominal_correction,full_demo_imitation,3,192,0.57812,1.08089,0.05729,0.35664,0.21269,0.68069,1.00000,0.65825,0.05729,0.06891,0.09063,0.40588,0.84925
nominal_correction,full_demo_imitation,4,192,0.53125,0.98148,0.03646,0.31265,0.24158,0.67598,1.00000,0.63010,0.05208,0.07475,0.10283,0.42424,0.79437
nominal_correction,full_demo_imitation,5,192,0.63021,1.16381,0.03646,0.32648,0.27519,0.68407,1.00000,0.63895,0.04167,0.08104,0.10630,0.41800,0.93670
nominal_correction,full_demo_imitation,6,192,0.53646,1.02011,0.06250,0.32647,0.24697,0.66053,1.00000,0.63894,0.07812,0.07387,0.10209,0.41993,0.78462
nominal_correction,full_demo_imitation,7,192,0.59896,1.11863,0.03125,0.33194,0.27801,0.68272,1.00000,0.64244,0.06250,0.07087,0.09783,0.40414,0.89136
nominal_correction,full_demo_imitation,8,192,0.54688,1.03500,0.01562,0.31844,0.26409,0.68364,1.00000,0.63380,0.06250,0.07204,0.09642,0.40553,0.82958
nominal_correction,full_demo_imitation,9,192,0.55208,1.07355,0.05208,0.33384,0.24267,0.68713,1.00000,0.64366,0.05729,0.07286,0.09204,0.40025,0.82551
nominal_correction,inverse_rl_correction_proxy,0,192,0.50521,0.74158,0.05729,0.30670,0.40080,0.81652,1.00000,0.27629,0.05208,0.11272,0.16417,0.41381,0.73839
nominal_correction,inverse_rl_correction_proxy,1,192,0.51042,0.70170,0.03125,0.31512,0.41017,0.81537,1.00000,0.28168,0.05729,0.12322,0.15962,0.43451,0.74755
nominal_correction,inverse_rl_correction_proxy,2,192,0.48438,0.68230,0.05208,0.29572,0.43541,0.82881,1.00000,0.26926,0.06771,0.11693,0.16094,0.41324,0.70473
nominal_correction,inverse_rl_correction_proxy,3,192,0.50521,0.73507,0.05208,0.32512,0.37154,0.81783,1.00000,0.28807,0.05208,0.11789,0.16349,0.43448,0.74034
nominal_correction,inverse_rl_correction_proxy,4,192,0.48438,0.78699,0.05729,0.30227,0.38828,0.82148,1.00000,0.27345,0.05208,0.11360,0.15691,0.41584,0.72842
nominal_correction,inverse_rl_correction_proxy,5,192,0.49479,0.78038,0.04688,0.31295,0.40665,0.82720,1.00000,0.28029,0.04688,0.11155,0.15751,0.41903,0.74485
nominal_correction,inverse_rl_correction_proxy,6,192,0.45312,0.66380,0.02604,0.30693,0.44113,0.80823,1.00000,0.27643,0.06771,0.12533,0.17776,0.42079,0.68033
nominal_correction,inverse_rl_correction_proxy,7,192,0.55729,0.82045,0.04167,0.31374,0.41847,0.82629,1.00000,0.28080,0.08333,0.11432,0.16550,0.40323,0.80773
nominal_correction,inverse_rl_correction_proxy,8,192,0.48438,0.71496,0.05729,0.31041,0.40336,0.82662,1.00000,0.27866,0.07812,0.10959,0.15229,0.39324,0.70458
nominal_correction,inverse_rl_correction_proxy,9,192,0.54167,0.85164,0.06771,0.31528,0.38596,0.82109,1.00000,0.28178,0.11458,0.11345,0.15156,0.41233,0.77642
nominal_correction,minimum_intervention_boundary_learner_v5,0,192,0.58854,1.15988,0.02083,0.30923,0.20623,0.70598,0.07292,0.03953,0.00000,0.20251,0.07447,0.44887,0.94532
nominal_correction,minimum_intervention_boundary_learner_v5,1,192,0.64062,1.20245,0.02083,0.32692,0.20173,0.69576,0.13542,0.05727,0.00000,0.21190,0.06589,0.44592,1.00450
nominal_correction,minimum_intervention_boundary_learner_v5,2,192,0.56250,1.09447,0.01562,0.30108,0.18079,0.70083,0.13542,0.05707,0.00000,0.20046,0.06035,0.43903,0.90565
nominal_correction,minimum_intervention_boundary_learner_v5,3,192,0.57812,1.07776,0.04167,0.33967,0.18854,0.70954,0.12500,0.05834,0.00000,0.20732,0.06834,0.44260,0.90531
nominal_correction,minimum_intervention_boundary_learner_v5,4,192,0.54688,1.12083,0.03125,0.30616,0.19334,0.70229,0.11458,0.05080,0.00000,0.20231,0.06967,0.44450,0.88844
nominal_correction,minimum_intervention_boundary_learner_v5,5,192,0.59375,1.12334,0.02083,0.31518,0.19207,0.70572,0.13021,0.05604,0.00000,0.20551,0.06549,0.44811,0.94168
nominal_correction,minimum_intervention_boundary_learner_v5,6,192,0.63542,1.21370,0.04688,0.32166,0.19097,0.69245,0.11458,0.05199,0.00000,0.20576,0.07014,0.44224,0.98785
nominal_correction,minimum_intervention_boundary_learner_v5,7,192,0.54688,1.09656,0.02604,0.31855,0.18436,0.70746,0.11458,0.05242,0.00000,0.19957,0.06848,0.43739,0.88606
nominal_correction,minimum_intervention_boundary_learner_v5,8,192,0.68229,1.38832,0.02604,0.30845,0.19296,0.70847,0.09896,0.04955,0.00000,0.20252,0.06390,0.43615,1.08586
nominal_correction,minimum_intervention_boundary_learner_v5,9,192,0.63542,1.32659,0.02083,0.32250,0.18351,0.70974,0.12500,0.05512,0.00000,0.19641,0.06521,0.43592,1.02802
nominal_correction,minimum_intervention_learner_v4,0,192,0.59896,1.19950,0.03646,0.32788,0.19713,0.70273,1.00000,0.28984,0.07812,0.03623,0.07004,0.42642,0.92165
nominal_correction,minimum_intervention_learner_v4,1,192,0.57812,1.13033,0.03646,0.35067,0.17423,0.68825,1.00000,0.30443,0.03646,0.03134,0.06013,0.40984,0.89390
nominal_correction,minimum_intervention_learner_v4,2,192,0.53646,1.09333,0.03646,0.31181,0.17824,0.69463,1.00000,0.27956,0.06771,0.03609,0.06211,0.42214,0.83790
nominal_correction,minimum_intervention_learner_v4,3,192,0.61458,1.15043,0.06771,0.35915,0.17504,0.70054,1.00000,0.30986,0.02083,0.03253,0.06759,0.41690,0.92461
nominal_correction,minimum_intervention_learner_v4,4,192,0.62500,1.27436,0.05729,0.32233,0.18043,0.69367,1.00000,0.28629,0.08333,0.03615,0.06937,0.42407,0.95073
nominal_correction,minimum_intervention_learner_v4,5,192,0.60417,1.21676,0.03125,0.33668,0.17915,0.70054,1.00000,0.29547,0.06771,0.03225,0.06264,0.41968,0.93540
nominal_correction,minimum_intervention_learner_v4,6,192,0.62500,1.21848,0.04688,0.34176,0.18573,0.68664,1.00000,0.29873,0.04167,0.03469,0.06397,0.41300,0.95350
nominal_correction,minimum_intervention_learner_v4,7,192,0.58333,1.22186,0.02083,0.33237,0.19393,0.70477,1.00000,0.29271,0.04167,0.03464,0.06876,0.42141,0.92916
nominal_correction,minimum_intervention_learner_v4,8,192,0.59375,1.24186,0.03125,0.32725,0.19845,0.70172,1.00000,0.28944,0.04688,0.03246,0.06418,0.40712,0.93614
nominal_correction,minimum_intervention_learner_v4,9,192,0.65625,1.33362,0.03125,0.33707,0.18883,0.70337,1.00000,0.29572,0.08333,0.03610,0.06389,0.41705,1.00905
nominal_correction,no_human_baseline,0,192,0.25521,0.00000,0.03646,0.00000,1.00000,0.62770,0.00000,0.02000,0.04688,0.08647,0.42639,1.00000,0.35383
nominal_correction,no_human_baseline,1,192,0.21875,0.00000,0.03125,0.00000,1.00000,0.63291,0.00000,0.02000,0.02083,0.07819,0.42554,1.00000,0.32805
nominal_correction,no_human_baseline,2,192,0.26042,0.00000,0.02083,0.00000,1.00000,0.63187,0.00000,0.02000,0.01562,0.08192,0.41363,1.00000,0.37645
nominal_correction,no_human_baseline,3,192,0.20833,0.00000,0.01042,0.00000,1.00000,0.63291,0.00000,0.02000,0.03125,0.07654,0.44440,1.00000,0.32555
nominal_correction,no_human_baseline,4,192,0.24479,0.00000,0.02604,0.00000,1.00000,0.62770,0.00000,0.02000,0.01562,0.07921,0.42341,1.00000,0.35758
nominal_correction,no_human_baseline,5,192,0.23958,0.00000,0.05729,0.00000,1.00000,0.63083,0.00000,0.02000,0.02083,0.08700,0.42088,1.00000,0.33507
nominal_correction,no_human_baseline,6,192,0.25000,0.00000,0.04688,0.00000,1.00000,0.62979,0.00000,0.02000,0.04167,0.09115,0.42595,1.00000,0.34493
nominal_correction,no_human_baseline,7,192,0.22917,0.00000,0.04167,0.00000,1.00000,0.63135,0.00000,0.02000,0.04688,0.09051,0.42696,1.00000,0.32555
nominal_correction,no_human_baseline,8,192,0.25000,0.00000,0.04688,0.00000,1.00000,0.63187,0.00000,0.02000,0.03646,0.08752,0.41646,1.00000,0.34666
nominal_correction,no_human_baseline,9,192,0.21354,0.00000,0.02083,0.00000,1.00000,0.63135,0.00000,0.02000,0.02604,0.08592,0.42827,1.00000,0.32659
nominal_correction,oracle_minimal_correction,0,192,0.65104,1.31173,0.01562,0.30195,0.16243,0.68358,1.00000,0.27325,0.00000,0.32144,0.02808,0.46904,1.03152
nominal_correction,oracle_minimal_correction,1,192,0.59896,1.15364,0.00521,0.31215,0.16794,0.66904,1.00000,0.27978,0.00000,0.33509,0.02745,0.47340,0.94811
nominal_correction,oracle_minimal_correction,2,192,0.63542,1.25731,0.02604,0.28552,0.16725,0.67667,1.00000,0.26273,0.00000,0.32673,0.02706,0.47116,0.99819
nominal_correction,oracle_minimal_correction,3,192,0.64583,1.18505,0.03125,0.32545,0.14450,0.68381,1.00000,0.28829,0.00000,0.32405,0.02693,0.46824,0.98963
nominal_correction,oracle_minimal_correction,4,192,0.68229,1.39163,0.02604,0.29558,0.15514,0.67793,1.00000,0.26917,0.00000,0.32334,0.02775,0.46745,1.07430
nominal_correction,oracle_minimal_correction,5,192,0.56250,1.11923,0.02604,0.30437,0.16818,0.67991,1.00000,0.27480,0.00000,0.32930,0.02699,0.47051,0.89474
nominal_correction,oracle_minimal_correction,6,192,0.63021,1.21761,0.06771,0.31170,0.15330,0.66526,1.00000,0.27949,0.00000,0.32530,0.02752,0.46673,0.96012
nominal_correction,oracle_minimal_correction,7,192,0.57812,1.16630,0.01562,0.30589,0.14594,0.68251,1.00000,0.27577,0.00000,0.31616,0.02697,0.46380,0.92609
nominal_correction,oracle_minimal_correction,8,192,0.61979,1.23917,0.04167,0.29376,0.16308,0.68494,1.00000,0.26800,0.00000,0.32326,0.02686,0.46618,0.97103
nominal_correction,oracle_minimal_correction,9,192,0.65104,1.29213,0.03646,0.30844,0.14750,0.69115,1.00000,0.27740,0.00000,0.32014,0.02627,0.46465,1.01695
nominal_correction,preference_only_ranker,0,192,0.52604,1.05511,0.03125,0.26922,0.15973,0.64981,0.52083,0.13781,0.05729,0.05309,0.10239,0.53173,0.83074
nominal_correction,preference_only_ranker,1,192,0.62500,1.16291,0.05208,0.28912,0.14857,0.64038,0.54167,0.15470,0.03125,0.05133,0.09129,0.51283,0.94694
nominal_correction,preference_only_ranker,2,192,0.55208,1.10030,0.03646,0.25745,0.16176,0.64357,0.60417,0.15538,0.04688,0.05085,0.09257,0.51904,0.86469
nominal_correction,preference_only_ranker,3,192,0.60938,1.14524,0.05208,0.29551,0.14951,0.65288,0.58854,0.16538,0.04688,0.05144,0.10091,0.51972,0.92454
nominal_correction,preference_only_ranker,4,192,0.50521,1.03219,0.03646,0.26749,0.15864,0.64366,0.46354,0.12822,0.05729,0.05656,0.09891,0.52330,0.80136
nominal_correction,preference_only_ranker,5,192,0.60938,1.18292,0.03125,0.27658,0.16025,0.65176,0.56771,0.15787,0.04167,0.05055,0.09511,0.52217,0.94543
nominal_correction,preference_only_ranker,6,192,0.58333,1.14639,0.03646,0.28281,0.16122,0.63206,0.59896,0.16421,0.04688,0.05207,0.09627,0.51195,0.90383
nominal_correction,preference_only_ranker,7,192,0.59375,1.17602,0.03125,0.27500,0.15123,0.65256,0.55208,0.15230,0.04167,0.05604,0.09585,0.52093,0.92858
nominal_correction,preference_only_ranker,8,192,0.61458,1.26842,0.02604,0.27263,0.14634,0.65125,0.59375,0.15765,0.07292,0.05541,0.08768,0.50300,0.96240
nominal_correction,preference_only_ranker,9,192,0.54688,1.08763,0.03646,0.27843,0.15074,0.65660,0.52604,0.14697,0.06250,0.05421,0.09180,0.51785,0.85433
nominal_correction,residual_correction_learner,0,192,0.55208,0.95589,0.04167,0.28418,0.34316,0.64151,1.00000,0.26188,0.06250,0.10513,0.15480,0.46808,0.81823
nominal_correction,residual_correction_learner,1,192,0.50000,0.87236,0.05208,0.31311,0.30708,0.63229,1.00000,0.28039,0.04688,0.08650,0.12887,0.45269,0.74393
nominal_correction,residual_correction_learner,2,192,0.47396,0.90871,0.05208,0.29032,0.28329,0.62202,1.00000,0.26581,0.06771,0.07553,0.11914,0.43809,0.71864
nominal_correction,residual_correction_learner,3,192,0.55208,0.96058,0.05208,0.31494,0.28099,0.63717,1.00000,0.28156,0.03125,0.08569,0.13600,0.47202,0.82134
nominal_correction,residual_correction_learner,4,192,0.53125,0.92473,0.04167,0.28262,0.29408,0.62369,1.00000,0.26088,0.06250,0.09118,0.13985,0.47411,0.78857
nominal_correction,residual_correction_learner,5,192,0.49479,0.91263,0.03646,0.28798,0.32435,0.64119,1.00000,0.26430,0.07292,0.09639,0.14255,0.47639,0.75148
nominal_correction,residual_correction_learner,6,192,0.49479,0.88432,0.03646,0.28911,0.30955,0.61710,1.00000,0.26503,0.04688,0.09625,0.15095,0.46971,0.74904
nominal_correction,residual_correction_learner,7,192,0.54688,0.98047,0.02604,0.29900,0.33116,0.63601,1.00000,0.27136,0.03646,0.08637,0.13905,0.44864,0.83173
nominal_correction,residual_correction_learner,8,192,0.53125,0.96094,0.04688,0.28540,0.34029,0.64178,1.00000,0.26266,0.05729,0.09139,0.14026,0.46134,0.79692
nominal_correction,residual_correction_learner,9,192,0.51562,0.94132,0.05729,0.30320,0.29562,0.63652,1.00000,0.27405,0.06250,0.08225,0.12558,0.45467,0.76857
nominal_correction,robust_mpc_correction,0,192,0.67188,1.45491,0.01562,0.33360,0.16568,0.65301,1.00000,0.29350,0.00000,0.03252,0.05020,0.41205,1.07612
nominal_correction,robust_mpc_correction,1,192,0.63021,1.29843,0.04167,0.34778,0.14418,0.64084,1.00000,0.30258,0.00000,0.03683,0.04577,0.41246,0.98451
nominal_correction,robust_mpc_correction,2,192,0.52604,1.10211,0.03125,0.31624,0.13531,0.64576,1.00000,0.28239,0.00000,0.03162,0.04324,0.41078,0.84404
nominal_correction,robust_mpc_correction,3,192,0.57292,1.15361,0.02604,0.35947,0.14351,0.66038,1.00000,0.31006,0.00000,0.03251,0.04935,0.41206,0.90567
nominal_correction,robust_mpc_correction,4,192,0.60417,1.30656,0.03646,0.32711,0.15409,0.64835,1.00000,0.28935,0.00000,0.03350,0.05050,0.40943,0.96439
nominal_correction,robust_mpc_correction,5,192,0.60417,1.27665,0.04167,0.33701,0.14930,0.65263,1.00000,0.29569,0.00000,0.03360,0.04633,0.41370,0.95559
nominal_correction,robust_mpc_correction,6,192,0.65625,1.35986,0.05729,0.34471,0.13647,0.63469,1.00000,0.30061,0.00000,0.03150,0.04719,0.40605,1.01491
nominal_correction,robust_mpc_correction,7,192,0.65104,1.43198,0.04167,0.33663,0.14744,0.65392,1.00000,0.29544,0.00000,0.02790,0.05041,0.40942,1.03660
nominal_correction,robust_mpc_correction,8,192,0.52604,1.15005,0.03125,0.32513,0.16145,0.65444,1.00000,0.28808,0.00000,0.03181,0.04810,0.40842,0.85534
nominal_correction,robust_mpc_correction,9,192,0.54167,1.14517,0.05208,0.34119,0.14243,0.66166,1.00000,0.29836,0.00000,0.02836,0.04607,0.40719,0.85947
nominal_correction,safety_filtered_residual,0,192,0.52083,1.04646,0.02604,0.24996,0.26328,0.62922,1.00000,0.23997,0.00000,0.09301,0.12714,0.56853,0.83694
nominal_correction,safety_filtered_residual,1,192,0.50521,0.92444,0.03125,0.27549,0.24501,0.61496,1.00000,0.25631,0.00000,0.08403,0.10848,0.54775,0.78813
nominal_correction,safety_filtered_residual,2,192,0.57292,1.08572,0.02083,0.25343,0.20671,0.61885,1.00000,0.24220,0.00000,0.06558,0.09886,0.53811,0.89740
nominal_correction,safety_filtered_residual,3,192,0.55729,1.00961,0.04688,0.28585,0.22292,0.63567,1.00000,0.26294,0.00000,0.07883,0.11197,0.53976,0.85282
nominal_correction,safety_filtered_residual,4,192,0.51562,1.03560,0.02083,0.24922,0.23381,0.62267,1.00000,0.23950,0.00000,0.08201,0.11881,0.55757,0.83067
nominal_correction,safety_filtered_residual,5,192,0.54167,1.00488,0.04167,0.25591,0.25780,0.62677,1.00000,0.24378,0.00000,0.08792,0.12011,0.55814,0.83949
nominal_correction,safety_filtered_residual,6,192,0.50000,0.96417,0.03125,0.26512,0.24197,0.60952,1.00000,0.24968,0.00000,0.08130,0.12084,0.55265,0.79150
nominal_correction,safety_filtered_residual,7,192,0.60938,1.18918,0.02083,0.26590,0.22957,0.62798,1.00000,0.25017,0.00000,0.07581,0.11214,0.54355,0.95772
nominal_correction,safety_filtered_residual,8,192,0.55208,1.09483,0.03646,0.25459,0.24023,0.62836,1.00000,0.24294,0.00000,0.08061,0.11093,0.54293,0.87189
nominal_correction,safety_filtered_residual,9,192,0.57292,1.07318,0.04167,0.26922,0.22514,0.63769,1.00000,0.25230,0.00000,0.07878,0.10921,0.54058,0.88593
nominal_correction,uncertainty_query_policy,0,192,0.42188,0.73562,0.01562,0.21137,0.37809,0.63518,0.25521,0.08492,0.06250,0.14451,0.19781,0.62270,0.66797
nominal_correction,uncertainty_query_policy,1,192,0.53125,0.87280,0.04167,0.22861,0.37427,0.62447,0.24479,0.08846,0.04688,0.14674,0.18746,0.60672,0.79601
nominal_correction,uncertainty_query_policy,2,192,0.47917,0.85529,0.04167,0.20962,0.35412,0.62922,0.30729,0.09836,0.03646,0.13067,0.17361,0.60770,0.74321
nominal_correction,uncertainty_query_policy,3,192,0.51042,0.85286,0.04688,0.22877,0.36313,0.63778,0.25521,0.08923,0.02604,0.14867,0.20159,0.62340,0.77644
nominal_correction,uncertainty_query_policy,4,192,0.48958,0.86141,0.02604,0.21835,0.36834,0.63205,0.32812,0.10436,0.05208,0.13371,0.18186,0.60923,0.75890
nominal_correction,uncertainty_query_policy,5,192,0.48438,0.83692,0.04688,0.21954,0.35647,0.63206,0.30729,0.09722,0.05729,0.14058,0.18561,0.60629,0.73619
nominal_correction,uncertainty_query_policy,6,192,0.52083,0.92880,0.02083,0.23113,0.34434,0.61537,0.33854,0.10763,0.05729,0.13880,0.18454,0.59404,0.80315
nominal_correction,uncertainty_query_policy,7,192,0.52083,0.92054,0.02604,0.21964,0.36948,0.63621,0.30208,0.09805,0.03646,0.13405,0.18841,0.60795,0.80829
nominal_correction,uncertainty_query_policy,8,192,0.48438,0.88923,0.03125,0.21611,0.34971,0.63641,0.30729,0.09613,0.07292,0.12935,0.17508,0.59590,0.75154
