split,task,seed,episode_id,method,task_success,intervention_magnitude,minimal_magnitude,correction_efficiency,overcorrection_ratio,damage,intent_preservation,boundary_error,query,success_probability,damage_probability,calibration_error,human_noise,overcorrection_bias,delay,ambiguity
combined_hard_shift,peg_insertion,2,21,minus_intent_preservation,0,0.57846,0.69078,0.00000,0.00000,1,0.23076,0.20413,1,0.41332,0.07334,0.22668,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,21,minus_human_effort_cost,1,0.63097,0.69078,1.06978,0.00000,0,0.25167,0.13244,1,0.46869,0.06090,0.19131,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,21,all_corrections_imitation,0,0.45121,0.69078,0.00000,0.00000,0,0.49068,0.87454,1,0.16068,0.05494,0.49932,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,21,preference_only_objective,1,0.42949,0.69078,0.96952,0.00000,0,0.24707,0.40909,0,0.28237,0.06118,0.27763,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,22,full_minimum_intervention_learner,0,0.55143,0.70716,0.00000,0.00000,1,0.41743,0.23094,1,0.44222,0.03974,0.31778,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,22,minus_minimum_norm_objective,0,1.18380,0.70716,0.00000,0.67401,0,0.40965,0.64177,1,0.57105,0.13361,0.10895,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,22,minus_counterfactual_boundary,0,0.37786,0.70716,0.00000,0.00000,0,0.45203,0.51299,1,0.25755,0.04888,0.34245,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,22,minus_intent_preservation,0,0.52197,0.70716,0.00000,0.00000,1,0.39416,0.26972,1,0.38792,0.06177,0.25208,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,22,minus_human_effort_cost,0,0.58092,0.70716,0.00000,0.00000,0,0.42363,0.19137,1,0.44609,0.05058,0.21391,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,22,all_corrections_imitation,0,1.14460,0.70716,0.00000,0.61859,0,0.40946,0.58770,1,0.57247,0.14707,0.08753,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,22,preference_only_objective,0,0.39246,0.70716,0.00000,0.00000,0,0.40674,0.45134,1,0.28146,0.05160,0.27854,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,23,full_minimum_intervention_learner,1,1.07515,0.91114,0.95606,0.18000,0,0.61193,0.21047,1,0.62916,0.04143,0.13084,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,23,minus_minimum_norm_objective,0,1.61870,0.91114,0.00000,0.77656,0,0.70510,0.71181,1,0.60066,0.13320,0.07934,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,23,minus_counterfactual_boundary,1,0.79439,0.91114,0.90991,0.00000,0,0.65078,0.11339,1,0.50783,0.03695,0.09217,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,23,minus_intent_preservation,1,1.25449,0.91114,0.83653,0.37683,0,0.59689,0.41294,1,0.59872,0.09166,0.04128,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,23,minus_human_effort_cost,1,1.48433,0.91114,0.72101,0.62908,0,0.61483,0.67069,1,0.59471,0.11399,0.06529,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,23,all_corrections_imitation,1,1.57610,0.91114,0.68333,0.72981,0,0.70333,0.67046,1,0.60175,0.14786,0.05825,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,23,preference_only_objective,1,0.98788,0.91114,0.95265,0.08422,0,0.60718,0.11259,1,0.60506,0.04453,0.04506,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,24,full_minimum_intervention_learner,0,0.25685,0.47486,0.00000,0.00000,0,0.26413,0.50288,1,0.34069,0.04692,0.41931,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,24,minus_minimum_norm_objective,1,0.89796,0.47486,1.11322,0.89101,0,0.32560,0.53183,1,0.55582,0.17627,0.12418,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,24,minus_counterfactual_boundary,1,0.24575,0.47486,0.92211,0.00000,0,0.41043,0.60741,1,0.28992,0.05137,0.31008,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,24,minus_intent_preservation,1,0.30526,0.47486,1.22461,0.00000,0,0.24275,0.40575,1,0.35715,0.07249,0.28285,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,24,minus_human_effort_cost,1,0.29695,0.47486,1.20227,0.00000,0,0.26742,0.42658,1,0.35010,0.05995,0.30990,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,24,all_corrections_imitation,1,0.86541,0.47486,1.14787,0.82247,0,0.32470,0.47929,1,0.55769,0.19358,0.10231,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,24,preference_only_objective,0,0.21316,0.47486,0.00000,0.00000,0,0.25211,0.58477,1,0.28112,0.06087,0.27888,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,25,full_minimum_intervention_learner,1,0.73312,0.75717,1.00932,0.00000,0,0.19092,0.07837,1,0.52210,0.05034,0.23790,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,25,minus_minimum_norm_objective,0,1.51369,0.75717,0.00000,0.99913,0,0.18522,0.86511,1,0.53723,0.20472,0.14277,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,25,minus_counterfactual_boundary,0,0.35268,0.75717,0.00000,0.00000,0,0.21682,0.56741,1,0.18753,0.06299,0.41247,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,25,minus_intent_preservation,0,0.66900,0.75717,0.00000,0.00000,0,0.17685,0.15770,1,0.43068,0.07716,0.20932,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,25,minus_human_effort_cost,0,0.70837,0.75717,0.00000,0.00000,0,0.19618,0.11058,1,0.47125,0.06423,0.18875,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,25,all_corrections_imitation,0,1.46349,0.75717,0.00000,0.93284,0,0.18504,0.80403,1,0.53919,0.22698,0.12081,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,25,preference_only_objective,0,0.49515,0.75717,0.00000,0.00000,0,0.18399,0.37684,1,0.27384,0.06496,0.28616,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,26,full_minimum_intervention_learner,0,0.56873,0.48197,0.00000,0.18000,0,0.45646,0.14748,1,0.61212,0.04870,0.14788,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,26,minus_minimum_norm_objective,1,0.84909,0.48197,0.61779,0.76169,0,0.54155,0.36425,1,0.40056,0.14045,0.27944,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,26,minus_counterfactual_boundary,1,0.53695,0.48197,1.47319,0.11407,0,0.37782,0.05621,1,0.57952,0.06080,0.02048,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,26,minus_intent_preservation,0,0.79104,0.48197,0.00000,0.64125,0,0.43686,0.59865,1,0.57489,0.14943,0.06511,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,26,minus_human_effort_cost,0,0.90382,0.48197,0.00000,0.87525,0,0.45957,0.82208,1,0.57096,0.16538,0.08904,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,26,all_corrections_imitation,1,0.81967,0.48197,0.64467,0.70065,1,0.53827,0.35554,1,0.40602,0.15377,0.25398,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,26,preference_only_objective,1,0.61420,0.48197,1.51095,0.27436,0,0.44677,0.24141,1,0.58436,0.07362,0.02436,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,27,full_minimum_intervention_learner,0,0.94300,0.79915,0.00000,0.18000,0,0.56514,0.18753,1,0.62403,0.04362,0.13597,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,27,minus_minimum_norm_objective,0,1.21732,0.79915,0.00000,0.52326,0,0.52578,0.51867,1,0.58759,0.10285,0.09241,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,27,minus_counterfactual_boundary,0,0.68977,0.79915,0.00000,0.00000,0,0.56430,0.13236,1,0.49387,0.04214,0.10613,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,27,minus_intent_preservation,1,1.09707,0.79915,0.93965,0.37280,0,0.55689,0.38229,1,0.59443,0.09385,0.04557,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,27,minus_human_effort_cost,0,1.28960,0.79915,0.00000,0.61371,0,0.56735,0.62330,1,0.58990,0.11438,0.07010,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,27,all_corrections_imitation,1,1.18989,0.79915,0.87598,0.48895,0,0.52638,0.48508,1,0.58847,0.11529,0.07153,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,27,preference_only_objective,0,0.86424,0.79915,0.00000,0.08145,0,0.56100,0.08897,1,0.60003,0.04708,0.04003,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,28,full_minimum_intervention_learner,0,0.93334,0.83772,0.00000,0.11415,0,0.60685,0.13751,1,0.62962,0.03671,0.13038,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,28,minus_minimum_norm_objective,1,1.56523,0.83772,0.68759,0.86844,0,0.62461,0.89776,1,0.58924,0.15425,0.09076,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,28,minus_counterfactual_boundary,0,0.56200,0.83772,0.00000,0.00000,1,0.64002,0.33081,1,0.34585,0.03760,0.25415,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,28,minus_intent_preservation,0,0.77423,0.83772,0.00000,0.00000,0,0.59553,0.05543,1,0.55875,0.04752,0.08125,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,28,minus_human_effort_cost,1,0.91650,0.83772,1.01757,0.09405,0,0.61105,0.11577,1,0.60535,0.04509,0.05465,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,28,all_corrections_imitation,1,1.51565,0.83772,0.70770,0.80925,0,0.62426,0.83792,1,0.59089,0.16963,0.06911,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,28,preference_only_objective,0,0.60679,0.83772,0.00000,0.00000,0,0.60145,0.25977,1,0.39188,0.03991,0.16812,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,29,full_minimum_intervention_learner,0,0.71455,0.68635,0.00000,0.04110,0,0.81706,0.10022,1,0.65355,0.02251,0.10645,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,29,minus_minimum_norm_objective,1,1.15994,0.68635,0.89556,0.69002,0,0.87772,0.75096,1,0.62193,0.10818,0.05807,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,29,minus_counterfactual_boundary,1,0.55477,0.68635,1.15776,0.00000,0,0.82610,0.14931,1,0.53102,0.02643,0.06898,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,29,minus_intent_preservation,0,0.65118,0.68635,0.00000,0.00000,0,0.77213,0.00331,1,0.62393,0.03501,0.01607,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,29,minus_human_effort_cost,1,0.80885,0.68635,1.21353,0.17849,0,0.82075,0.24477,1,0.62707,0.04043,0.03293,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,29,all_corrections_imitation,1,1.12485,0.68635,0.91965,0.63890,0,0.87667,0.69893,1,0.62315,0.11784,0.03685,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,29,preference_only_objective,0,0.52415,0.68635,0.00000,0.00000,0,0.80448,0.19195,1,0.50027,0.02773,0.05973,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,30,full_minimum_intervention_learner,0,0.62686,0.57660,0.00000,0.08717,0,0.57348,0.12390,1,0.62633,0.03649,0.13367,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,30,minus_minimum_norm_objective,0,0.38749,0.57660,0.00000,0.00000,0,0.72175,0.41833,1,0.38752,0.03270,0.29248,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,30,minus_counterfactual_boundary,0,0.37955,0.57660,0.00000,0.00000,0,0.64754,0.36623,1,0.40563,0.03715,0.19437,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,30,minus_intent_preservation,1,0.61763,0.57660,1.39410,0.07116,0,0.53932,0.11198,1,0.59778,0.05616,0.04222,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,30,minus_human_effort_cost,0,0.72754,0.57660,0.00000,0.26177,0,0.57740,0.30300,1,0.59892,0.06428,0.06108,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,30,all_corrections_imitation,0,0.38222,0.57660,0.00000,0.00000,0,0.71601,0.41903,1,0.38655,0.03899,0.27345,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,30,preference_only_objective,0,0.47537,0.57660,0.00000,0.00000,0,0.55507,0.14480,1,0.51824,0.04270,0.04176,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,31,full_minimum_intervention_learner,1,0.74676,0.67442,1.22450,0.10727,0,0.68971,0.13482,1,0.63879,0.03236,0.12121,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,31,minus_minimum_norm_objective,0,0.92680,0.67442,0.00000,0.37422,0,0.76987,0.30779,1,0.61774,0.06695,0.06226,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,31,minus_counterfactual_boundary,1,0.60172,0.67442,1.07041,0.00000,0,0.84183,0.16323,1,0.52202,0.02549,0.07798,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,31,minus_intent_preservation,1,0.69981,0.67442,1.20986,0.03765,0,0.64171,0.06445,1,0.60937,0.04622,0.03063,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,31,minus_human_effort_cost,0,0.83689,0.67442,0.00000,0.24090,0,0.69433,0.27101,1,0.61212,0.05483,0.04788,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,31,all_corrections_imitation,1,0.90193,0.67442,1.10913,0.33734,0,0.76816,0.27603,1,0.61833,0.07339,0.04167,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,31,preference_only_objective,1,0.55578,0.67442,1.14923,0.00000,0,0.67761,0.15442,1,0.50998,0.03534,0.05002,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,32,full_minimum_intervention_learner,0,0.67695,0.57369,0.00000,0.18000,0,0.20811,0.10214,1,0.58490,0.06033,0.17510,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,32,minus_minimum_norm_objective,0,0.33156,0.57369,0.00000,0.00000,0,0.24639,0.57065,1,0.24519,0.06122,0.43481,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,32,minus_counterfactual_boundary,0,0.55667,0.57369,0.00000,0.00000,0,0.30927,0.13858,1,0.48651,0.05744,0.11349,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,32,minus_intent_preservation,0,0.79864,0.57369,0.00000,0.39212,0,0.19200,0.30092,1,0.55402,0.12277,0.08598,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,32,minus_human_effort_cost,1,0.87523,0.57369,1.13720,0.52562,0,0.20944,0.42469,1,0.55286,0.12219,0.10714,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,32,all_corrections_imitation,0,0.33161,0.57369,0.00000,0.00000,0,0.23989,0.56025,1,0.24863,0.07270,0.41137,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,32,preference_only_objective,1,0.60175,0.57369,1.25387,0.04891,0,0.20312,0.01980,0,0.54910,0.06619,0.01090,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,33,full_minimum_intervention_learner,1,0.98467,0.83446,0.99537,0.18000,0,0.36503,0.15927,1,0.60210,0.05298,0.15790,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,33,minus_minimum_norm_objective,1,1.17453,0.83446,0.88592,0.40753,0,0.39070,0.36653,1,0.57546,0.09423,0.10454,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,33,minus_counterfactual_boundary,1,0.85466,0.83446,0.96267,0.02421,0,0.39724,0.00396,1,0.57936,0.05309,0.02064,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,33,minus_intent_preservation,1,1.07140,0.83446,0.95893,0.28394,1,0.35319,0.26194,1,0.57392,0.09486,0.06608,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,33,minus_human_effort_cost,1,1.22580,0.83446,0.85361,0.46896,0,0.36728,0.44279,1,0.57150,0.10433,0.08850,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,33,all_corrections_imitation,0,1.14805,0.83446,0.00000,0.37580,0,0.38989,0.33640,1,0.57606,0.10615,0.08394,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,33,preference_only_objective,0,0.82786,0.83446,0.00000,0.00000,0,0.36156,0.02505,0,0.55769,0.05431,0.00231,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,34,full_minimum_intervention_learner,0,0.57866,0.55895,0.00000,0.03526,0,0.36650,0.00656,1,0.60045,0.04332,0.15955,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,34,minus_minimum_norm_objective,0,0.89042,0.55895,0.00000,0.59304,0,0.44040,0.34097,1,0.57651,0.11873,0.10349,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,34,minus_counterfactual_boundary,1,0.51499,0.55895,1.25875,0.00000,0,0.37796,0.12518,1,0.50678,0.05332,0.09322,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,34,minus_intent_preservation,1,0.66527,0.55895,1.35379,0.19022,0,0.33493,0.14432,1,0.57363,0.08355,0.06637,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,34,minus_human_effort_cost,1,0.74131,0.55895,1.30249,0.32626,0,0.36688,0.27259,1,0.57457,0.08485,0.08543,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,34,all_corrections_imitation,0,0.86542,0.55895,0.00000,0.54829,0,0.43835,0.30919,1,0.57739,0.13204,0.08261,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,34,preference_only_objective,0,0.50613,0.55895,0.00000,0.00000,0,0.35399,0.12941,1,0.50161,0.05476,0.05839,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,35,full_minimum_intervention_learner,0,0.76775,0.74920,0.00000,0.02476,0,0.81157,0.10139,1,0.65310,0.02204,0.10690,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,35,minus_minimum_norm_objective,1,1.33814,0.74920,0.79044,0.78609,0,0.79872,0.88737,1,0.61066,0.12924,0.06934,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,35,minus_counterfactual_boundary,0,0.30409,0.74920,0.00000,0.00000,0,0.81290,0.58983,1,0.27196,0.02723,0.32804,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,35,minus_intent_preservation,0,0.63834,0.74920,0.00000,0.00000,0,0.80006,0.08452,1,0.56731,0.03304,0.07269,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,35,minus_human_effort_cost,1,0.79721,0.74920,1.17016,0.06409,0,0.81269,0.14349,1,0.62783,0.03067,0.03217,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,35,all_corrections_imitation,0,1.29497,0.74920,0.00000,0.72847,0,0.79884,0.82716,1,0.61225,0.14083,0.04775,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,35,preference_only_objective,1,0.50979,0.74920,1.06041,0.00000,0,0.80959,0.26854,1,0.43872,0.02742,0.12128,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,36,full_minimum_intervention_learner,1,0.62996,0.53387,1.39111,0.18000,0,0.37470,0.12674,1,0.60316,0.05253,0.15684,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,36,minus_minimum_norm_objective,1,0.87922,0.53387,1.13290,0.64690,0,0.41610,0.45464,1,0.57247,0.12879,0.10753,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,36,minus_counterfactual_boundary,0,0.47168,0.53387,0.00000,0.00000,0,0.29769,0.21281,1,0.45060,0.05814,0.14940,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,36,minus_intent_preservation,1,0.67572,0.53387,1.40232,0.26572,0,0.36023,0.21042,1,0.57504,0.09178,0.06496,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,36,minus_human_effort_cost,0,0.75214,0.53387,0.00000,0.40886,0,0.37819,0.34370,1,0.57406,0.09516,0.08594,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,36,all_corrections_imitation,1,0.85570,0.53387,1.15864,0.60283,0,0.41485,0.41968,1,0.57346,0.14373,0.08654,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,36,preference_only_objective,0,0.51726,0.53387,0.00000,0.00000,0,0.36734,0.07325,1,0.53841,0.05396,0.02159,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,37,full_minimum_intervention_learner,1,0.67884,0.59014,1.38842,0.15031,0,0.65626,0.19244,1,0.63449,0.03702,0.12551,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,37,minus_minimum_norm_objective,1,1.23037,0.59014,0.85084,1.08489,0,0.75646,0.97486,1,0.59721,0.18689,0.08279,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,37,minus_counterfactual_boundary,1,0.55348,0.59014,1.27754,0.00000,0,0.70147,0.06296,1,0.58024,0.03391,0.01976,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,37,minus_intent_preservation,0,0.62707,0.59014,0.00000,0.06259,0,0.61615,0.10339,1,0.60630,0.04998,0.03370,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,37,minus_human_effort_cost,1,0.74792,0.59014,1.29321,0.26737,0,0.66130,0.31251,1,0.60801,0.05991,0.05199,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,37,all_corrections_imitation,1,1.19064,0.59014,0.87550,1.01756,0,0.75510,0.91518,1,0.59913,0.20535,0.06087,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,37,preference_only_objective,1,0.49236,0.59014,1.28856,0.00000,0,0.64335,0.13362,0,0.53261,0.03740,0.02739,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,38,full_minimum_intervention_learner,1,0.57719,0.74527,1.07367,0.00000,0,0.86622,0.18703,1,0.52391,0.01874,0.23609,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,38,minus_minimum_norm_objective,0,0.78274,0.74527,0.00000,0.05027,0,0.65034,0.96534,1,0.16928,0.03945,0.51072,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,38,minus_counterfactual_boundary,1,0.51690,0.74527,1.02879,0.00000,0,0.88112,0.28303,1,0.43398,0.02313,0.16602,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,2,38,minus_intent_preservation,0,0.67423,0.74527,0.00000,0.00000,0,0.85642,0.04895,1,0.59833,0.02905,0.04167,0.18000,0.45000,0.34000,0.48000
