stress_axis,stress_level,method,seed,rows,task_success,correction_efficiency,damage,intervention_magnitude,boundary_error,intent_preservation,query_rate,human_time,unsafe_override,calibration_error,regret_to_oracle,intervention_sparsity,robust_utility
human_noise,0.4,minimum_intervention_boundary_learner_v5,9,120,0.45000,0.63312,0.05000,0.48815,0.19834,0.52072,1.00000,0.39242,0.04167,0.12242,0.11951,0.50387,0.62685
human_noise,0.4,oracle_minimal_correction,0,120,0.61667,0.84826,0.03333,0.50814,0.11687,0.52506,1.00000,0.40521,0.01667,0.35987,0.03425,0.46703,0.85466
human_noise,0.4,oracle_minimal_correction,1,120,0.62500,0.85613,0.06667,0.52492,0.11638,0.54661,1.00000,0.41595,0.00000,0.35548,0.03351,0.46946,0.85450
human_noise,0.4,oracle_minimal_correction,2,120,0.62500,0.82800,0.03333,0.53597,0.10413,0.51619,1.00000,0.42302,0.00000,0.36165,0.03503,0.46686,0.86124
human_noise,0.4,oracle_minimal_correction,3,120,0.61667,0.88233,0.05000,0.50581,0.10381,0.50948,1.00000,0.40372,0.00000,0.35550,0.03543,0.46590,0.85614
human_noise,0.4,oracle_minimal_correction,4,120,0.60000,0.82911,0.07500,0.52044,0.11003,0.53440,1.00000,0.41308,0.00833,0.35218,0.03447,0.46785,0.81535
human_noise,0.4,oracle_minimal_correction,5,120,0.55833,0.74014,0.03333,0.50976,0.14231,0.51748,1.00000,0.40624,0.00833,0.39128,0.03402,0.47943,0.77446
human_noise,0.4,oracle_minimal_correction,6,120,0.55000,0.70090,0.02500,0.52735,0.14474,0.52972,1.00000,0.41750,0.01667,0.38852,0.03364,0.48108,0.76066
human_noise,0.4,oracle_minimal_correction,7,120,0.55000,0.75991,0.03333,0.52462,0.11795,0.52239,1.00000,0.41576,0.00833,0.36470,0.03363,0.46961,0.77020
human_noise,0.4,oracle_minimal_correction,8,120,0.63333,0.87889,0.04167,0.51835,0.09845,0.53791,1.00000,0.41174,0.00000,0.35049,0.03354,0.46340,0.87959
human_noise,0.4,oracle_minimal_correction,9,120,0.54167,0.72745,0.07500,0.51941,0.14201,0.52608,1.00000,0.41242,0.00833,0.38994,0.03277,0.47980,0.73419
human_noise,0.4,residual_correction_learner,0,120,0.31667,0.35956,0.05833,0.33559,0.58986,0.54482,1.00000,0.29478,0.09167,0.27662,0.34311,0.63196,0.42893
human_noise,0.4,residual_correction_learner,1,120,0.23333,0.28378,0.04167,0.33627,0.59526,0.53986,1.00000,0.29521,0.11667,0.28019,0.35669,0.64076,0.33037
human_noise,0.4,residual_correction_learner,2,120,0.35833,0.39221,0.04167,0.40631,0.49056,0.51478,1.00000,0.34004,0.10000,0.23543,0.30904,0.59351,0.47625
human_noise,0.4,residual_correction_learner,3,120,0.29167,0.31845,0.02500,0.34988,0.53999,0.51655,1.00000,0.30392,0.12500,0.25982,0.33614,0.61618,0.39801
human_noise,0.4,residual_correction_learner,4,120,0.39167,0.44997,0.06667,0.37194,0.51487,0.54562,1.00000,0.31804,0.15000,0.24280,0.32176,0.60179,0.50070
human_noise,0.4,residual_correction_learner,5,120,0.20000,0.23280,0.05833,0.34028,0.56875,0.55042,1.00000,0.29778,0.17500,0.28055,0.31700,0.64220,0.26215
human_noise,0.4,residual_correction_learner,6,120,0.28333,0.28903,0.04167,0.37952,0.52132,0.52165,1.00000,0.32289,0.18333,0.26153,0.30202,0.62052,0.35823
human_noise,0.4,residual_correction_learner,7,120,0.31667,0.36445,0.04167,0.35806,0.54785,0.53530,1.00000,0.30916,0.13333,0.26011,0.32552,0.61931,0.42449
human_noise,0.4,residual_correction_learner,8,120,0.32500,0.35747,0.02500,0.34761,0.58283,0.53697,1.00000,0.30247,0.16667,0.27342,0.34374,0.62485,0.43142
human_noise,0.4,residual_correction_learner,9,120,0.22500,0.25630,0.05833,0.37276,0.53420,0.52726,1.00000,0.31856,0.19167,0.25940,0.30922,0.60882,0.28204
human_noise,0.4,robust_mpc_correction,0,120,0.59167,0.84142,0.06667,0.55708,0.10163,0.50418,1.00000,0.43653,0.01667,0.03288,0.05321,0.41330,0.80401
human_noise,0.4,robust_mpc_correction,1,120,0.50000,0.70623,0.04167,0.57141,0.10247,0.52536,1.00000,0.44570,0.02500,0.03265,0.05607,0.41884,0.69589
human_noise,0.4,robust_mpc_correction,2,120,0.50000,0.68250,0.09167,0.58275,0.10601,0.49730,1.00000,0.45296,0.00833,0.03940,0.05993,0.42011,0.66542
human_noise,0.4,robust_mpc_correction,3,120,0.59167,0.86047,0.06667,0.53553,0.11500,0.48940,1.00000,0.42274,0.01667,0.05017,0.07162,0.43107,0.80779
human_noise,0.4,robust_mpc_correction,4,120,0.60000,0.83683,0.04167,0.56003,0.11114,0.51297,1.00000,0.43842,0.02500,0.03988,0.06444,0.42248,0.82352
human_noise,0.4,robust_mpc_correction,5,120,0.61667,0.84273,0.06667,0.57111,0.09890,0.49881,1.00000,0.44551,0.05000,0.04462,0.04566,0.41682,0.81904
human_noise,0.4,robust_mpc_correction,6,120,0.60000,0.81712,0.03333,0.58039,0.11124,0.50925,1.00000,0.45145,0.03333,0.05351,0.05161,0.42682,0.82033
human_noise,0.4,robust_mpc_correction,7,120,0.54167,0.76851,0.04167,0.56722,0.11413,0.50197,1.00000,0.44302,0.02500,0.04658,0.06146,0.42470,0.74863
human_noise,0.4,robust_mpc_correction,8,120,0.60000,0.86779,0.02500,0.55601,0.10294,0.51760,1.00000,0.43585,0.04167,0.03640,0.06034,0.42425,0.83513
human_noise,0.4,robust_mpc_correction,9,120,0.52500,0.71784,0.05833,0.57215,0.11165,0.50618,1.00000,0.44618,0.04167,0.05188,0.04996,0.42370,0.70783
human_noise,0.4,uncertainty_query_policy,0,120,0.36667,0.41895,0.05833,0.44989,0.42035,0.54663,1.00000,0.36793,0.16667,0.23773,0.26847,0.50370,0.46153
human_noise,0.4,uncertainty_query_policy,1,120,0.35000,0.36738,0.02500,0.45136,0.42862,0.55751,1.00000,0.36887,0.10833,0.25057,0.28671,0.52563,0.46965
human_noise,0.4,uncertainty_query_policy,2,120,0.42500,0.47138,0.04167,0.51531,0.30450,0.50447,1.00000,0.40980,0.12500,0.17916,0.21701,0.48106,0.54323
human_noise,0.4,uncertainty_query_policy,3,120,0.36667,0.41512,0.10833,0.43548,0.40363,0.53733,1.00000,0.35871,0.11667,0.23514,0.27146,0.52497,0.44895
human_noise,0.4,uncertainty_query_policy,4,120,0.35000,0.41851,0.07500,0.47820,0.36699,0.54302,1.00000,0.38605,0.11667,0.21079,0.25486,0.49341,0.44829
human_noise,0.4,uncertainty_query_policy,5,120,0.38333,0.43289,0.02500,0.46026,0.42080,0.54412,1.00000,0.37457,0.11667,0.25097,0.25240,0.51979,0.51277
human_noise,0.4,uncertainty_query_policy,6,120,0.40833,0.46601,0.07500,0.48478,0.36018,0.53000,1.00000,0.39026,0.13333,0.22283,0.23441,0.51638,0.51168
human_noise,0.4,uncertainty_query_policy,7,120,0.37500,0.44614,0.05000,0.47267,0.38012,0.54130,1.00000,0.38251,0.17500,0.22219,0.24903,0.49984,0.47630
human_noise,0.4,uncertainty_query_policy,8,120,0.33333,0.35937,0.08333,0.45804,0.42275,0.55325,1.00000,0.37315,0.15000,0.24745,0.28471,0.50318,0.40735
human_noise,0.4,uncertainty_query_policy,9,120,0.37500,0.43190,0.04167,0.47926,0.38053,0.54182,1.00000,0.38673,0.10000,0.22876,0.24377,0.49471,0.49812
human_noise,0.6,active_entropy_query_policy,0,120,0.36667,0.45664,0.02500,0.40248,0.30922,0.50176,1.00000,0.33759,0.11667,0.24402,0.23224,0.58481,0.50074
human_noise,0.6,active_entropy_query_policy,1,120,0.35000,0.43395,0.04167,0.43109,0.31694,0.51603,1.00000,0.35589,0.06667,0.23857,0.21592,0.57567,0.48499
human_noise,0.6,active_entropy_query_policy,2,120,0.37500,0.46999,0.08333,0.41294,0.35036,0.52358,1.00000,0.34428,0.12500,0.25757,0.22381,0.58247,0.48176
human_noise,0.6,active_entropy_query_policy,3,120,0.43333,0.53729,0.00833,0.44741,0.29518,0.51530,1.00000,0.36634,0.07500,0.22428,0.20523,0.56027,0.60472
human_noise,0.6,active_entropy_query_policy,4,120,0.42500,0.57224,0.05000,0.43790,0.28370,0.53067,1.00000,0.36025,0.09167,0.21582,0.18358,0.55143,0.57957
human_noise,0.6,active_entropy_query_policy,5,120,0.41667,0.56849,0.05833,0.40699,0.32389,0.51536,1.00000,0.34047,0.10833,0.24318,0.20726,0.57545,0.56152
human_noise,0.6,active_entropy_query_policy,6,120,0.43333,0.61022,0.08333,0.41609,0.30971,0.52583,1.00000,0.34630,0.15000,0.21501,0.20018,0.56191,0.56312
human_noise,0.6,active_entropy_query_policy,7,120,0.40000,0.54708,0.07500,0.45309,0.26578,0.51111,1.00000,0.36998,0.10833,0.20208,0.18530,0.53939,0.52779
human_noise,0.6,active_entropy_query_policy,8,120,0.41667,0.55628,0.06667,0.39000,0.33159,0.48949,1.00000,0.32960,0.10000,0.25676,0.22532,0.58641,0.55450
human_noise,0.6,active_entropy_query_policy,9,120,0.41667,0.54584,0.04167,0.42353,0.32259,0.50782,1.00000,0.35106,0.10833,0.24980,0.22221,0.57552,0.56375
human_noise,0.6,full_demo_imitation,0,120,0.26667,0.26566,0.10000,0.58347,0.61957,0.53818,1.00000,0.80342,0.10833,0.23257,0.33393,0.38368,0.29577
human_noise,0.6,full_demo_imitation,1,120,0.26667,0.22474,0.11667,0.61971,0.55701,0.57709,1.00000,0.82661,0.18333,0.21963,0.31086,0.37778,0.26082
human_noise,0.6,full_demo_imitation,2,120,0.33333,0.30386,0.05833,0.57765,0.58470,0.56253,1.00000,0.79970,0.13333,0.22779,0.30586,0.40874,0.39010
human_noise,0.6,full_demo_imitation,3,120,0.32500,0.27635,0.06667,0.63943,0.60683,0.54724,1.00000,0.83923,0.24167,0.22710,0.32128,0.36107,0.33489
human_noise,0.6,full_demo_imitation,4,120,0.36667,0.34549,0.06667,0.62261,0.58992,0.57196,1.00000,0.82847,0.11667,0.21835,0.29127,0.35645,0.43024
human_noise,0.6,full_demo_imitation,5,120,0.23333,0.22395,0.10833,0.58855,0.67038,0.55404,1.00000,0.80667,0.10833,0.22960,0.32142,0.39758,0.25154
human_noise,0.6,full_demo_imitation,6,120,0.26667,0.26232,0.10833,0.60301,0.57215,0.56686,1.00000,0.81593,0.14167,0.20397,0.29396,0.36012,0.28336
human_noise,0.6,full_demo_imitation,7,120,0.33333,0.32173,0.06667,0.60863,0.56180,0.55962,1.00000,0.81952,0.20833,0.21087,0.29513,0.38498,0.36624
human_noise,0.6,full_demo_imitation,8,120,0.30000,0.28400,0.07500,0.57934,0.62294,0.54939,1.00000,0.80078,0.15833,0.22232,0.31291,0.38597,0.33383
human_noise,0.6,full_demo_imitation,9,120,0.28333,0.25848,0.05000,0.61336,0.57109,0.55050,1.00000,0.82255,0.15000,0.22407,0.31126,0.37928,0.32571
human_noise,0.6,minimum_intervention_boundary_learner_v5,0,120,0.49167,0.65200,0.05833,0.47135,0.21521,0.50654,1.00000,0.38166,0.00000,0.12623,0.15048,0.51243,0.67907
human_noise,0.6,minimum_intervention_boundary_learner_v5,1,120,0.35833,0.47370,0.04167,0.48667,0.21949,0.51669,1.00000,0.39147,0.01667,0.12725,0.14008,0.51534,0.51153
human_noise,0.6,minimum_intervention_boundary_learner_v5,2,120,0.51667,0.67386,0.05000,0.46601,0.26221,0.52623,1.00000,0.37825,0.00833,0.14469,0.14912,0.52744,0.71434
human_noise,0.6,minimum_intervention_boundary_learner_v5,3,120,0.55833,0.72225,0.05833,0.51002,0.19268,0.51713,1.00000,0.40641,0.01667,0.10667,0.12437,0.49695,0.75601
human_noise,0.6,minimum_intervention_boundary_learner_v5,4,120,0.46667,0.65673,0.06667,0.49166,0.19280,0.53703,1.00000,0.39467,0.02500,0.11500,0.11251,0.49397,0.64623
human_noise,0.6,minimum_intervention_boundary_learner_v5,5,120,0.45833,0.64809,0.05000,0.47655,0.21235,0.51877,1.00000,0.38499,0.00833,0.11857,0.12533,0.50328,0.64786
human_noise,0.6,minimum_intervention_boundary_learner_v5,6,120,0.47500,0.60584,0.04167,0.46619,0.21197,0.53001,1.00000,0.37836,0.04167,0.11694,0.13027,0.50379,0.65202
human_noise,0.6,minimum_intervention_boundary_learner_v5,7,120,0.45833,0.62061,0.03333,0.50590,0.18157,0.51333,1.00000,0.40378,0.01667,0.10904,0.11646,0.48522,0.64569
human_noise,0.6,minimum_intervention_boundary_learner_v5,8,120,0.48333,0.63762,0.06667,0.45331,0.22057,0.49308,1.00000,0.37012,0.00833,0.12145,0.14236,0.51906,0.66001
human_noise,0.6,minimum_intervention_boundary_learner_v5,9,120,0.45000,0.59024,0.05000,0.48533,0.20962,0.51235,1.00000,0.39061,0.01667,0.12979,0.13884,0.51094,0.62376
human_noise,0.6,oracle_minimal_correction,0,120,0.61667,0.83444,0.03333,0.51811,0.10691,0.51047,1.00000,0.41159,0.01667,0.36304,0.03422,0.46422,0.84929
human_noise,0.6,oracle_minimal_correction,1,120,0.59167,0.78778,0.07500,0.52675,0.12691,0.51914,1.00000,0.41712,0.01667,0.37389,0.03446,0.47274,0.79367
human_noise,0.6,oracle_minimal_correction,2,120,0.56667,0.76083,0.02500,0.51228,0.16075,0.53096,1.00000,0.40786,0.01667,0.38909,0.03515,0.48762,0.79144
human_noise,0.6,oracle_minimal_correction,3,120,0.56667,0.76054,0.05833,0.53827,0.11726,0.52393,1.00000,0.42449,0.00000,0.36920,0.03394,0.47120,0.77622
human_noise,0.6,oracle_minimal_correction,4,120,0.58333,0.75942,0.06667,0.51136,0.13140,0.54384,1.00000,0.40727,0.00000,0.37957,0.03295,0.47513,0.79187
human_noise,0.6,oracle_minimal_correction,5,120,0.59167,0.82365,0.04167,0.50971,0.13277,0.52422,1.00000,0.40622,0.00000,0.38333,0.03292,0.47254,0.82470
human_noise,0.6,oracle_minimal_correction,6,120,0.55833,0.77545,0.02500,0.49567,0.12328,0.53557,1.00000,0.39723,0.02500,0.36581,0.03350,0.47218,0.78429
human_noise,0.6,oracle_minimal_correction,7,120,0.57500,0.78118,0.03333,0.52535,0.11483,0.51955,1.00000,0.41622,0.00000,0.36807,0.03457,0.46893,0.80178
human_noise,0.6,oracle_minimal_correction,8,120,0.54167,0.72735,0.04167,0.49926,0.13038,0.49999,1.00000,0.39952,0.00000,0.38281,0.03435,0.47548,0.75081
human_noise,0.6,oracle_minimal_correction,9,120,0.60833,0.78565,0.08333,0.52883,0.12426,0.51664,1.00000,0.41845,0.01667,0.37771,0.03314,0.47114,0.80507
human_noise,0.6,residual_correction_learner,0,120,0.32500,0.36458,0.05833,0.35793,0.58583,0.51731,1.00000,0.30908,0.10833,0.27073,0.33911,0.62199,0.42898
human_noise,0.6,residual_correction_learner,1,120,0.30000,0.35509,0.05000,0.36557,0.54396,0.53150,1.00000,0.31397,0.15833,0.26147,0.32781,0.62440,0.39397
human_noise,0.6,residual_correction_learner,2,120,0.30000,0.32396,0.05000,0.35637,0.57186,0.53472,1.00000,0.30808,0.13333,0.27082,0.32265,0.63087,0.39513
human_noise,0.6,residual_correction_learner,3,120,0.22500,0.21758,0.01667,0.38342,0.57068,0.53292,1.00000,0.32539,0.13333,0.26843,0.33280,0.60937,0.31197
human_noise,0.6,residual_correction_learner,4,120,0.33333,0.40598,0.07500,0.37437,0.53976,0.54748,1.00000,0.31960,0.11667,0.25230,0.29641,0.60860,0.43820
human_noise,0.6,residual_correction_learner,5,120,0.20000,0.22806,0.07500,0.34825,0.63814,0.52768,1.00000,0.30288,0.16667,0.28390,0.33386,0.62687,0.25082
human_noise,0.6,residual_correction_learner,6,120,0.32500,0.32267,0.03333,0.35535,0.54717,0.53721,1.00000,0.30742,0.16667,0.24729,0.31505,0.61214,0.41860
human_noise,0.6,residual_correction_learner,7,120,0.28333,0.31706,0.05000,0.38849,0.53206,0.52302,1.00000,0.32863,0.15833,0.24938,0.31080,0.59634,0.36578
human_noise,0.6,residual_correction_learner,8,120,0.30000,0.32809,0.04167,0.33810,0.61718,0.50854,1.00000,0.29639,0.19167,0.28254,0.33779,0.63444,0.38134
human_noise,0.6,residual_correction_learner,9,120,0.25833,0.29487,0.08333,0.35448,0.56307,0.51500,1.00000,0.30687,0.15833,0.27776,0.33170,0.64098,0.32073
human_noise,0.6,robust_mpc_correction,0,120,0.55833,0.77675,0.06667,0.54227,0.12147,0.48957,1.00000,0.42706,0.02500,0.05975,0.07698,0.43938,0.75395
human_noise,0.6,robust_mpc_correction,1,120,0.48333,0.65761,0.04167,0.56800,0.11271,0.50207,1.00000,0.44352,0.01667,0.05277,0.05852,0.43332,0.66865
human_noise,0.6,robust_mpc_correction,2,120,0.50833,0.70015,0.06667,0.55189,0.14040,0.50906,1.00000,0.43321,0.03333,0.07095,0.07173,0.44255,0.68718
human_noise,0.6,robust_mpc_correction,3,120,0.58333,0.81030,0.05833,0.57880,0.11810,0.50446,1.00000,0.45043,0.03333,0.04976,0.06404,0.42900,0.78869
human_noise,0.6,robust_mpc_correction,4,120,0.58333,0.81752,0.05000,0.56206,0.11055,0.52202,1.00000,0.43972,0.03333,0.04834,0.05900,0.42450,0.79715
human_noise,0.6,robust_mpc_correction,5,120,0.64167,0.90362,0.07500,0.55683,0.11087,0.50454,1.00000,0.43637,0.05000,0.04792,0.05812,0.42536,0.85468
human_noise,0.6,robust_mpc_correction,6,120,0.57500,0.85921,0.02500,0.52986,0.12484,0.51306,1.00000,0.41911,0.01667,0.05233,0.07033,0.43477,0.81594
human_noise,0.6,robust_mpc_correction,7,120,0.50000,0.72980,0.03333,0.57021,0.10646,0.50122,1.00000,0.44493,0.01667,0.04378,0.05974,0.42405,0.70490
human_noise,0.6,robust_mpc_correction,8,120,0.58333,0.80901,0.03333,0.53880,0.10524,0.47531,1.00000,0.42483,0.05000,0.05352,0.06307,0.43192,0.79425
human_noise,0.6,robust_mpc_correction,9,120,0.54167,0.71732,0.05833,0.56729,0.11496,0.49712,1.00000,0.44307,0.04167,0.05594,0.06715,0.43276,0.72380
human_noise,0.6,uncertainty_query_policy,0,120,0.34167,0.36469,0.04167,0.49480,0.42326,0.51878,1.00000,0.39667,0.15833,0.24232,0.28057,0.47278,0.42913
human_noise,0.6,uncertainty_query_policy,1,120,0.40000,0.41237,0.05833,0.52955,0.40667,0.55298,1.00000,0.41891,0.15000,0.23404,0.25941,0.45672,0.49426
human_noise,0.6,uncertainty_query_policy,2,120,0.36667,0.39244,0.04167,0.49680,0.43949,0.54077,1.00000,0.39795,0.16667,0.24806,0.26511,0.48488,0.46131
human_noise,0.6,uncertainty_query_policy,3,120,0.35833,0.36220,0.08333,0.53588,0.41245,0.53295,1.00000,0.42296,0.13333,0.23716,0.26558,0.45269,0.43024
human_noise,0.6,uncertainty_query_policy,4,120,0.34167,0.39712,0.07500,0.52887,0.39721,0.54913,1.00000,0.41848,0.13333,0.22163,0.23467,0.44362,0.42744
human_noise,0.6,uncertainty_query_policy,5,120,0.33333,0.38750,0.05000,0.50020,0.47977,0.53424,1.00000,0.40013,0.14167,0.25470,0.26506,0.47098,0.42791
human_noise,0.6,uncertainty_query_policy,6,120,0.40000,0.45211,0.06667,0.51136,0.41988,0.54579,1.00000,0.40727,0.12500,0.21438,0.25077,0.44143,0.50449
human_noise,0.6,uncertainty_query_policy,7,120,0.38333,0.43366,0.05833,0.52406,0.39016,0.53896,1.00000,0.41540,0.20833,0.21283,0.24451,0.46337,0.46461
human_noise,0.6,uncertainty_query_policy,8,120,0.35000,0.35762,0.09167,0.48094,0.44758,0.51477,1.00000,0.38780,0.12500,0.24848,0.27162,0.47747,0.41935
human_noise,0.6,uncertainty_query_policy,9,120,0.40000,0.38459,0.05833,0.52712,0.40922,0.52650,1.00000,0.41736,0.11667,0.24178,0.26206,0.45901,0.49422
human_noise,0.8,active_entropy_query_policy,0,120,0.40000,0.55769,0.02500,0.41661,0.32121,0.51962,1.00000,0.34663,0.12500,0.22046,0.20566,0.55700,0.55449
human_noise,0.8,active_entropy_query_policy,1,120,0.33333,0.47453,0.05833,0.40932,0.30503,0.51948,1.00000,0.34196,0.08333,0.22381,0.20622,0.56046,0.46423
human_noise,0.8,active_entropy_query_policy,2,120,0.36667,0.49709,0.10000,0.39173,0.31158,0.49192,1.00000,0.33071,0.13333,0.21907,0.20316,0.56315,0.46392
human_noise,0.8,active_entropy_query_policy,3,120,0.40833,0.52997,0.01667,0.43945,0.29276,0.51394,1.00000,0.36125,0.09167,0.21589,0.19262,0.55319,0.56881
human_noise,0.8,active_entropy_query_policy,4,120,0.43333,0.60131,0.05000,0.41931,0.29714,0.52803,1.00000,0.34836,0.10000,0.21860,0.20327,0.56439,0.59281
human_noise,0.8,active_entropy_query_policy,5,120,0.40000,0.52933,0.05833,0.40132,0.35722,0.50431,1.00000,0.33684,0.13333,0.25190,0.23710,0.58818,0.52860
human_noise,0.8,active_entropy_query_policy,6,120,0.36667,0.46825,0.06667,0.40052,0.34419,0.51159,1.00000,0.33633,0.15000,0.24136,0.22338,0.58451,0.47361
human_noise,0.8,active_entropy_query_policy,7,120,0.35833,0.48698,0.08333,0.41652,0.32878,0.54340,1.00000,0.34657,0.09167,0.22448,0.20610,0.57043,0.48004
human_noise,0.8,active_entropy_query_policy,8,120,0.40833,0.55815,0.06667,0.40603,0.35012,0.53323,1.00000,0.33986,0.10833,0.24333,0.24105,0.58328,0.54932
human_noise,0.8,active_entropy_query_policy,9,120,0.43333,0.59444,0.05000,0.42187,0.30457,0.49485,1.00000,0.35000,0.10000,0.22886,0.18722,0.56114,0.58675
human_noise,0.8,full_demo_imitation,0,120,0.35833,0.32493,0.11667,0.70150,0.63667,0.56105,1.00000,0.87896,0.14167,0.20950,0.30284,0.27766,0.37675
human_noise,0.8,full_demo_imitation,1,120,0.28333,0.22946,0.17500,0.70199,0.64285,0.54502,1.00000,0.87927,0.23333,0.23018,0.33950,0.28751,0.22314
human_noise,0.8,full_demo_imitation,2,120,0.37500,0.33379,0.09167,0.68388,0.62290,0.54745,1.00000,0.86768,0.16667,0.19243,0.28969,0.28449,0.40045
human_noise,0.8,full_demo_imitation,3,120,0.32500,0.25521,0.10833,0.72080,0.65160,0.55772,1.00000,0.89131,0.26667,0.22037,0.31159,0.28510,0.29680
human_noise,0.8,full_demo_imitation,4,120,0.35833,0.28557,0.12500,0.71731,0.63951,0.55314,1.00000,0.88908,0.15000,0.21829,0.31785,0.29483,0.36080
human_noise,0.8,full_demo_imitation,5,120,0.24167,0.21227,0.11667,0.67177,0.68956,0.54368,1.00000,0.85993,0.10833,0.23394,0.34168,0.34334,0.24651
human_noise,0.8,full_demo_imitation,6,120,0.30833,0.26363,0.13333,0.71419,0.69770,0.53550,1.00000,0.88708,0.15000,0.21935,0.32502,0.28047,0.29872
human_noise,0.8,full_demo_imitation,7,120,0.30833,0.27748,0.13333,0.72477,0.74688,0.56727,1.00000,0.89385,0.18333,0.23849,0.32881,0.27608,0.29604
human_noise,0.8,full_demo_imitation,8,120,0.33333,0.28710,0.14167,0.73427,0.64321,0.55006,1.00000,0.89993,0.19167,0.20566,0.30857,0.27595,0.31397
human_noise,0.8,full_demo_imitation,9,120,0.28333,0.25432,0.07500,0.68973,0.59997,0.54737,1.00000,0.87143,0.19167,0.21206,0.29064,0.30217,0.29367
human_noise,0.8,minimum_intervention_boundary_learner_v5,0,120,0.52500,0.71799,0.04167,0.45897,0.22056,0.51711,1.00000,0.37374,0.00833,0.12673,0.13914,0.51230,0.73498
human_noise,0.8,minimum_intervention_boundary_learner_v5,1,120,0.40833,0.57239,0.03333,0.46895,0.21185,0.52279,1.00000,0.38013,0.03333,0.12476,0.13314,0.50221,0.58356
human_noise,0.8,minimum_intervention_boundary_learner_v5,2,120,0.48333,0.68833,0.05000,0.43150,0.22471,0.49753,1.00000,0.35616,0.00000,0.12000,0.14636,0.51544,0.68319
human_noise,0.8,minimum_intervention_boundary_learner_v5,3,120,0.46667,0.62182,0.05000,0.49493,0.20402,0.52041,1.00000,0.39675,0.01667,0.11572,0.12304,0.49673,0.64744
human_noise,0.8,minimum_intervention_boundary_learner_v5,4,120,0.45000,0.62829,0.05833,0.47397,0.21394,0.53287,1.00000,0.38334,0.02500,0.12374,0.13019,0.50521,0.62817
human_noise,0.8,minimum_intervention_boundary_learner_v5,5,120,0.44167,0.59953,0.05000,0.46214,0.24333,0.50455,1.00000,0.37577,0.00833,0.13801,0.15983,0.52473,0.62015
human_noise,0.8,minimum_intervention_boundary_learner_v5,6,120,0.45000,0.59826,0.05000,0.45599,0.24594,0.51767,1.00000,0.37184,0.04167,0.12860,0.15094,0.52203,0.62062
human_noise,0.8,minimum_intervention_boundary_learner_v5,7,120,0.47500,0.65284,0.03333,0.47070,0.22678,0.54308,1.00000,0.38125,0.00000,0.12407,0.13161,0.51395,0.68043
